id,key,value,type
29838665,massgis:ASSESS_ACR,0.30000000,regular
29838665,massgis:ATT_DATE,1998/07/07,regular
29838665,massgis:COMMENTS,ARTICLE 97,regular
29838665,massgis:DCAM_ID,0,regular
29838665,massgis:DEED_ACRES,0.00000000,regular
29838665,massgis:EOEAINVOLV,0,regular
29838665,massgis:FEESYM,M,regular
29838665,massgis:FEE_OWNER,Town of Brookline,regular
29838665,massgis:FY_FUNDING,0,regular
29838665,massgis:LEV_PROT,P,regular
29838665,massgis:MANAGER,Town of Brookline Parks and Recreation Department,regular
29838665,massgis:MANAGR_ABR,M046PR,regular
29838665,massgis:MANAGR_TYP,M,regular
29838665,massgis:OS_DEED_BO,0,regular
29838665,massgis:OS_DEED_PA,0,regular
29838665,massgis:OS_ID,46-389,regular
29838665,massgis:OWNER_ABRV,M046,regular
29838665,massgis:OWNER_TYPE,M,regular
29838665,massgis:POLY_ID,389,regular
29838665,massgis:PRIM_PURP,R,regular
29838665,massgis:PUB_ACCESS,Y,regular
29838665,massgis:SITE_NAME,LINDEN PARK,regular
29838665,massgis:SOURCE_MAP,GIS,regular
29838665,massgis:TOWN_ID,46,regular
29838665,name,Linden Park,regular
29838665,owner,Town Of Brookline,regular
29838665,ownership,municipal,regular
29838665,protected,perpetuity,regular
29838665,source,MassGIS OpenSpace (http://www.mass.gov/mgis/osp.htm),regular
29838701,access,yes,regular
29838701,area,yes,regular
29838701,leisure,park,regular
29838701,massgis:ARTICLE97,9,regular
29838701,massgis:ASSESS_ACR,0.68000000,regular
29838701,massgis:ATT_DATE,1994/08/03,regular
29838701,massgis:COMMENTS,PASSIVE GREEN SPACE,regular
29838701,massgis:DCAM_ID,0,regular
29838701,massgis:DEED_ACRES,0.00000000,regular
29838701,massgis:EOEAINVOLV,0,regular
29838701,massgis:FEESYM,M,regular
29838701,massgis:FEE_OWNER,City of Boston,regular
29838701,massgis:FY_FUNDING,0,regular
29838701,massgis:LEV_PROT,P,regular
29838701,massgis:MANAGER,City of Boston Parks Department,regular
29838701,massgis:MANAGR_ABR,M035PD,regular
29838701,massgis:MANAGR_TYP,M,regular
29838701,massgis:OS_DEED_BO,0,regular
29838701,massgis:OS_DEED_PA,0,regular
29838701,massgis:OS_ID,35-3552,regular
29838701,massgis:OWNER_ABRV,M035,regular
29838701,massgis:OWNER_TYPE,M,regular
29838701,massgis:POLY_ID,3552,regular
29838701,massgis:PRIM_PURP,O,regular
29838701,massgis:PUB_ACCESS,Y,regular
29838701,massgis:SITE_NAME,CHESTER PARK,regular
29838701,massgis:TOWN_ID,35,regular
29838701,name,Chester Park,regular
29838701,owner,City Of Boston,regular
29838701,ownership,municipal,regular
29838701,protected,perpetuity,regular
29838701,source,MassGIS OpenSpace (http://www.mass.gov/mgis/osp.htm),regular
29838708,access,yes,regular
29838708,area,yes,regular
29838708,created_by,change_tags.py - massgis area_names 0.1,regular
29838708,leisure,playground,regular
29838708,massgis:ARTICLE97,9,regular
29838708,massgis:ASSESS_ACR,0.65000000,regular
29838708,massgis:ATT_DATE,1994/08/03,regular
29838708,massgis:DCAM_ID,0,regular
29838708,massgis:DEED_ACRES,0.00000000,regular
29838708,massgis:EOEAINVOLV,0,regular
29838708,massgis:FEESYM,M,regular
29838708,massgis:FEE_OWNER,City of Boston,regular
29838708,massgis:FY_FUNDING,0,regular
29838708,massgis:LEV_PROT,P,regular
29838708,massgis:MANAGER,City of Boston Parks Department,regular
29838708,massgis:MANAGR_ABR,M035PD,regular
29838708,massgis:MANAGR_TYP,M,regular
29838708,massgis:OS_DEED_BO,0,regular
29838708,massgis:OS_DEED_PA,0,regular
29838708,massgis:OS_ID,35-343,regular
29838708,massgis:OWNER_ABRV,M035,regular
29838708,massgis:OWNER_TYPE,M,regular
29838708,massgis:POLY_ID,343,regular
29838708,massgis:PRIM_PURP,R,regular
29838708,massgis:PUB_ACCESS,Y,regular
29838708,massgis:SITE_NAME,BUCKLEY PLGD,regular
29838708,massgis:TOWN_ID,35,regular
29838708,name,Buckley Playground,regular
29838708,owner,City Of Boston,regular
29838708,ownership,municipal,regular
29838708,protected,perpetuity,regular
29838708,source,MassGIS OpenSpace (http://www.mass.gov/mgis/osp.htm),regular
29838841,access,yes,regular
29838841,area,yes,regular
29838841,created_by,change_tags.py - massgis area_names 0.1,regular
29838841,leisure,playground,regular
29838841,massgis:ARTICLE97,9,regular
29838841,massgis:ASSESS_ACR,0.10000000,regular
29838841,massgis:ATT_DATE,1995/05/24,regular
29838841,massgis:DCAM_ID,0,regular
29838841,massgis:DEED_ACRES,0.00000000,regular
29838841,massgis:EOEAINVOLV,0,regular
29838841,massgis:FEESYM,M,regular
29838841,massgis:FEE_OWNER,City of Boston,regular
29838841,massgis:FY_FUNDING,0,regular
29838841,massgis:LEV_PROT,L,regular
29838841,massgis:MANAGER,City of Boston Parks Department,regular
29838841,massgis:MANAGR_ABR,M035PD,regular
29838841,massgis:MANAGR_TYP,M,regular
29838841,massgis:OS_DEED_BO,0,regular
29838841,massgis:OS_DEED_PA,0,regular
29838841,massgis:OS_ID,35-310,regular
29838841,massgis:OWNER_ABRV,M035,regular
29838841,massgis:OWNER_TYPE,M,regular
29838841,massgis:POLY_ID,310,regular
29838841,massgis:PRIM_PURP,R,regular
29838841,massgis:PUB_ACCESS,Y,regular
29838841,massgis:SITE_NAME,FOSTER ST PLGD,regular
29838841,massgis:TOWN_ID,35,regular
29838841,name,Foster St Playground,regular
29838841,owner,City Of Boston,regular
29838841,ownership,municipal,regular
29838841,protected,limited,regular
29838841,source,MassGIS OpenSpace (http://www.mass.gov/mgis/osp.htm),regular
29838846,access,yes,regular
29838846,area,yes,regular
29838846,created_by,change_tags.py - massgis area_names 0.1,regular
29838846,leisure,park,regular
29838846,massgis:ARTICLE97,9,regular
29838846,massgis:ASSESS_ACR,0.00000000,regular
29838846,massgis:ATT_DATE,1994/07/05,regular
29838846,massgis:COMMENTS,PASSIVE SITTING,regular
29838846,massgis:DCAM_ID,0,regular
29838846,massgis:DEED_ACRES,0.00000000,regular
29838846,massgis:EOEAINVOLV,0,regular
29838846,massgis:FEESYM,M,regular
29838846,massgis:FEE_OWNER,City of Cambridge,regular
29838846,massgis:FY_FUNDING,0,regular
29838846,massgis:LEV_PROT,L,regular
29838846,massgis:OS_DEED_BO,0,regular
29838846,massgis:OS_DEED_PA,0,regular
29838846,massgis:OS_ID,49-6519,regular
29838846,massgis:OWNER_ABRV,M049,regular
29838846,massgis:OWNER_TYPE,M,regular
29838846,massgis:POLY_ID,6519,regular
29838846,massgis:PRIM_PURP,O,regular
29838846,massgis:PUB_ACCESS,Y,regular
29838846,massgis:SITE_NAME,FRANKLIN ST PARK,regular
29838846,massgis:TOWN_ID,49,regular
29838846,name,Franklin St Park,regular
29838846,owner,City Of Cambridge,regular
29838846,ownership,municipal,regular
29838846,protected,limited,regular
29838846,source,MassGIS OpenSpace (http://www.mass.gov/mgis/osp.htm),regular
29838905,access,yes,regular
29838905,area,yes,regular
29838905,landuse,conservation,regular
29838905,massgis:ARTICLE97,1,regular
29838905,massgis:ASSESS_ACR,1.60000000,regular
29838905,massgis:ATT_DATE,1998/07/07,regular
29838905,massgis:COMMENTS,ARTICLE 97,regular
29838905,massgis:DCAM_ID,0,regular
29838905,massgis:DEED_ACRES,0.00000000,regular
29838905,massgis:EOEAINVOLV,1,regular
29838905,massgis:FEESYM,M,regular
29838905,massgis:FEE_OWNER,Town of Brookline,regular
29838905,massgis:FY_FUNDING,0,regular
29838905,massgis:GRANTPROG1,DCS-SH,regular
29838905,massgis:GRANTTYPE1,S,regular
29838905,massgis:LEV_PROT,P,regular
29838905,massgis:MANAGER,Town of Brookline Conservation Commission,regular
29838905,massgis:MANAGR_ABR,M046CC,regular
29838905,massgis:MANAGR_TYP,M,regular
29838905,massgis:OS_DEED_BO,0,regular
29838905,massgis:OS_DEED_PA,0,regular
29838905,massgis:OS_ID,46-1,regular
29838905,massgis:OWNER_ABRV,M046,regular
29838905,massgis:OWNER_TYPE,M,regular
29838905,massgis:POLY_ID,1,regular
29838905,massgis:PRIM_PURP,B,regular
29838905,massgis:PROJ_ID1,DCS-SH2,regular
29838905,massgis:PUB_ACCESS,Y,regular
29838905,massgis:SITE_NAME,AMORY WOODS SANCTUARY,regular
29838905,massgis:SOURCE_MAP,GIS,regular
29838905,massgis:TOWN_ID,46,regular
29838905,name,Amory Woods Sanctuary,regular
29838905,owner,Town Of Brookline,regular
29838905,ownership,municipal,regular
29838905,protected,perpetuity,regular
29838905,source,MassGIS OpenSpace (http://www.mass.gov/mgis/osp.htm),regular
29838920,access,yes,regular
29838920,area,yes,regular
29838920,leisure,recreation_ground,regular
29838920,massgis:ARTICLE97,1,regular
29838920,massgis:ASSESS_ACR,1.08000000,regular
29838920,massgis:ATT_DATE,1994/11/18,regular
29838920,massgis:CAL_DATE_R,1/1/1970,regular
29838920,massgis:DCAM_ID,0,regular
29838920,massgis:DEED_ACRES,0.00000000,regular
29838920,massgis:EOEAINVOLV,1,regular
29838920,massgis:FEESYM,DCRU,regular
29838920,massgis:FEE_OWNER,DCR - Division of Urban Parks and Recreation,regular
29838920,massgis:FY_FUNDING,1970,regular
29838920,massgis:LEV_PROT,P,regular
29838920,massgis:OS_DEED_BO,11795,regular
29838920,massgis:OS_DEED_PA,306,regular
29838920,massgis:OS_ID,49-10,regular
29838920,massgis:OWNER_ABRV,DCRU,regular
29838920,massgis:OWNER_TYPE,S,regular
29838920,massgis:POLY_ID,10,regular
29838920,massgis:PRIM_PURP,R,regular
29838920,massgis:PROJ_ID1,23790222,regular
29838920,massgis:PUB_ACCESS,Y,regular
29838920,massgis:SITE_NAME,GORE STREET (SIMONI) RINK,regular
29838920,massgis:TOWN_ID,49,regular
29838920,name,Gore Street (Simoni) Rink,regular
29838920,owner,Dcr - Division Of Urban Parks And Recreation,regular
29838920,ownership,state,regular
29838920,protected,perpetuity,regular
29838920,source,MassGIS OpenSpace (http://www.mass.gov/mgis/osp.htm),regular
29838920,start_date,1970,regular
29842271,building,yes,regular
29842274,building,yes,regular
29842308,building,yes,regular
29842313,amenity,parking,regular
29842313,building,yes,regular
29842313,fee,yes,regular
29842313,lit,yes,regular
29842313,name,West End Recreation Complex,regular
29842313,parking,multi-storey,regular
29842314,building,yes,regular
29842318,building,yes,regular
29842345,building,yes,regular
29842351,building,yes,regular
29842353,building,yes,regular
29842362,building,yes,regular
29842385,building,yes,regular
29842409,building,yes,regular
29842410,building,yes,regular
29842451,building,dormitory,regular
29842451,campusbuilding,yes,regular
29842451,name,West Village B,regular
29842453,building,yes,regular
29842463,building,yes,regular
29842484,building,yes,regular
29842508,building,yes,regular
29842521,building,yes,regular
29842551,building,yes,regular
29842558,building,yes,regular
29842575,building,yes,regular
29842624,building,yes,regular
29842629,building,yes,regular
29842654,building,yes,regular
29842655,building,yes,regular
29842678,building,yes,regular
29842686,building,yes,regular
29842715,building,yes,regular
29842748,building,yes,regular
29842781,building,yes,regular
29842800,building,yes,regular
29842801,building,yes,regular
29842804,building,yes,regular
29842810,city,Cambridge,addr
29842810,postcode,02139,addr
29842810,state,MA,addr
29842810,building,yes,regular
29842810,name,300 Technology Square,regular
29842811,building,yes,regular
29847591,building,yes,regular
29847592,building,yes,regular
29847594,building,yes,regular
29847595,building,yes,regular
29847596,building,yes,regular
29847598,building,yes,regular
29847599,building,yes,regular
29847600,building,yes,regular
29847605,building,yes,regular
29847608,building,yes,regular
29847611,building,yes,regular
29847614,building,yes,regular
29847615,building,yes,regular
29847619,building,yes,regular
29847620,building,yes,regular
29847886,building,yes,regular
29847892,housenumber,65,addr
29847892,street,East India Row,addr
29847892,building,yes,regular
29847892,colour,#EEEECC,building
29847892,levels,41,building
29847892,material,concrete,roof
29847892,shape,flat,roof
29847893,building,yes,regular
29847894,building,yes,regular
29847895,building,yes,regular
29847899,building,yes,regular
29847902,building,yes,regular
29847909,building,yes,regular
29847910,building,yes,regular
29847912,building,yes,regular
29847913,building,yes,regular
29847916,building,yes,regular
29847917,building,yes,regular
29847919,building,yes,regular
29847921,building,yes,regular
29847922,building,yes,regular
29847924,building,yes,regular
29847926,building,yes,regular
29847930,building,yes,regular
29847934,building,yes,regular
29847935,building,yes,regular
29847936,building,yes,regular
29847938,building,yes,regular
29847939,building,yes,regular
29847941,building,yes,regular
29847942,building,yes,regular
29847944,building,yes,regular
29847947,building,yes,regular
29847948,building,yes,regular
29847949,building,yes,regular
29847952,building,yes,regular
29847954,building,yes,regular
29847956,building,yes,regular
29847963,building,yes,regular
29847966,building,yes,regular
29847967,building,yes,regular
29847970,building,yes,regular
29847972,building,yes,regular
29847977,building,yes,regular
29847980,building,yes,regular
29847985,building,yes,regular
29847986,building,yes,regular
29847988,building,yes,regular
29847989,building,yes,regular
29847990,building,yes,regular
29848001,building,yes,regular
29848009,building,yes,regular
29848013,building,yes,regular
29848017,building,yes,regular
29848022,building,yes,regular
29848023,building,yes,regular
29848027,building,yes,regular
29848029,building,yes,regular
29848044,building,yes,regular
29848052,building,yes,regular
29848056,building,yes,regular
29848063,building,yes,regular
29848068,building,yes,regular
29848073,building,yes,regular
29848081,building,yes,regular
29848082,building,yes,regular
29848093,building,yes,regular
29848094,building,yes,regular
29848096,building,yes,regular
29848100,building,yes,regular
29848105,building,yes,regular
29848106,building,yes,regular
29848109,building,yes,regular
29848119,building,yes,regular
29848126,building,yes,regular
29848134,building,yes,regular
29848140,building,yes,regular
29848145,building,yes,regular
29848174,building,yes,regular
29848175,building,yes,regular
29848179,building,yes,regular
29848181,building,yes,regular
29848186,building,yes,regular
29848218,building,yes,regular
29848219,building,yes,regular
29848223,building,yes,regular
29848235,building,yes,regular
29848236,building,yes,regular
29848247,building,yes,regular
29848248,building,yes,regular
29848254,building,yes,regular
29848256,building,yes,regular
29848257,building,yes,regular
29848267,building,yes,regular
29848282,building,yes,regular
29848283,building,yes,regular
29848284,building,yes,regular
29849296,building,yes,regular
29849378,building,yes,regular
29849498,building,yes,regular
29849548,building,yes,regular
29849572,building,yes,regular
29849630,building,yes,regular
29849656,building,yes,regular
29849661,building,yes,regular
29849664,building,yes,regular
29858697,building,yes,regular
29858942,access,yes,regular
29858942,area,yes,regular
29858942,landuse,conservation,regular
29858942,leisure,recreation_ground,regular
29858942,massgis:ARTICLE97,0,regular
29858942,massgis:ASSESS_ACR,0.00000000,regular
29858942,massgis:ATT_DATE,1998/06/01,regular
29858942,massgis:DCAM_ID,0,regular
29858942,massgis:DEED_ACRES,0.00000000,regular
29858942,massgis:EOEAINVOLV,0,regular
29858942,massgis:FEESYM,P,regular
29858942,massgis:FEE_OWNER,Harvard University,regular
29858942,massgis:FY_FUNDING,0,regular
29858942,massgis:LEV_PROT,P,regular
29858942,massgis:OS_DEED_BO,0,regular
29858942,massgis:OS_DEED_PA,0,regular
29858942,massgis:OS_ID,49-6627,regular
29858942,massgis:OWNER_ABRV,HU,regular
29858942,massgis:OWNER_TYPE,P,regular
29858942,massgis:POLY_ID,6627,regular
29858942,massgis:PRIM_PURP,B,regular
29858942,massgis:PUB_ACCESS,Y,regular
29858942,massgis:SITE_NAME,AMERICAN ACAD. ARTS & SCIENCES,regular
29858942,massgis:SOURCE_MAP,ORTHO,regular
29858942,massgis:TOWN_ID,49,regular
29858942,name,American Academy of Arts & Sciences,regular
29858942,owner,Harvard University,regular
29858942,ownership,private,regular
29858942,protected,perpetuity,regular
29858942,source,MassGIS OpenSpace (http://www.mass.gov/mgis/osp.htm),regular
29858950,access,yes,regular
29858950,area,yes,regular
29858950,created_by,change_tags.py - massgis area_names 0.1,regular
29858950,leisure,playground,regular
29858950,massgis:ARTICLE97,9,regular
29858950,massgis:ASSESS_ACR,1.13000000,regular
29858950,massgis:ATT_DATE,1995/05/24,regular
29858950,massgis:DCAM_ID,0,regular
29858950,massgis:DEED_ACRES,0.00000000,regular
29858950,massgis:EOEAINVOLV,0,regular
29858950,massgis:FEESYM,M,regular
29858950,massgis:FEE_OWNER,City of Boston,regular
29858950,massgis:FY_FUNDING,0,regular
29858950,massgis:LEV_PROT,L,regular
29858950,massgis:MANAGER,City of Boston Parks Department,regular
29858950,massgis:MANAGR_ABR,M035PD,regular
29858950,massgis:MANAGR_TYP,M,regular
29858950,massgis:OS_DEED_BO,0,regular
29858950,massgis:OS_DEED_PA,0,regular
29858950,massgis:OS_ID,35-314,regular
29858950,massgis:OWNER_ABRV,M035,regular
29858950,massgis:OWNER_TYPE,M,regular
29858950,massgis:POLY_ID,314,regular
29858950,massgis:PRIM_PURP,R,regular
29858950,massgis:PUB_ACCESS,Y,regular
29858950,massgis:SITE_NAME,DEFILIPPO PLGD,regular
29858950,massgis:TOWN_ID,35,regular
29858950,name,Defilippo Playground,regular
29858950,owner,City Of Boston,regular
29858950,ownership,municipal,regular
29858950,protected,limited,regular
29858950,source,MassGIS OpenSpace (http://www.mass.gov/mgis/osp.htm),regular
29858983,access,yes,regular
29858983,area,yes,regular
29858983,leisure,recreation_ground,regular
29858983,massgis:ARTICLE97,9,regular
29858983,massgis:ASSESS_ACR,0.00000000,regular
29858983,massgis:ATT_DATE,1998/05/28,regular
29858983,massgis:DCAM_ID,0,regular
29858983,massgis:DEED_ACRES,0.00000000,regular
29858983,massgis:EOEAINVOLV,0,regular
29858983,massgis:FEESYM,M,regular
29858983,massgis:FEE_OWNER,City of Cambridge,regular
29858983,massgis:FY_FUNDING,0,regular
29858983,massgis:LEV_PROT,P,regular
29858983,massgis:OS_DEED_BO,0,regular
29858983,massgis:OS_DEED_PA,0,regular
29858983,massgis:OS_ID,49-6625,regular
29858983,massgis:OWNER_ABRV,M049,regular
29858983,massgis:OWNER_TYPE,M,regular
29858983,massgis:POLY_ID,6625,regular
29858983,massgis:PRIM_PURP,R,regular
29858983,massgis:PUB_ACCESS,Y,regular
29858983,massgis:SITE_NAME,GENERAL MCARTHUR SQUARE,regular
29858983,massgis:SOURCE_MAP,ORTHO,regular
29858983,massgis:TOWN_ID,49,regular
29858983,name,General MacArthur Square,regular
29858983,owner,City Of Cambridge,regular
29858983,ownership,municipal,regular
29858983,protected,perpetuity,regular
29858983,source,MassGIS OpenSpace (http://www.mass.gov/mgis/osp.htm),regular
29859000,access,yes,regular
29859000,area,yes,regular
29859000,created_by,change_tags.py - massgis area_names 0.1,regular
29859000,leisure,park,regular
29859000,massgis:ARTICLE97,9,regular
29859000,massgis:ASSESS_ACR,0.03000000,regular
29859000,massgis:ATT_DATE,1901/01/01,regular
29859000,massgis:COMMENTS,PASSIVE GREEN SPACE,regular
29859000,massgis:DCAM_ID,0,regular
29859000,massgis:DEED_ACRES,0.00000000,regular
29859000,massgis:EOEAINVOLV,0,regular
29859000,massgis:FEESYM,M,regular
29859000,massgis:FEE_OWNER,City of Boston,regular
29859000,massgis:FY_FUNDING,0,regular
29859000,massgis:LEV_PROT,P,regular
29859000,massgis:MANAGER,City of Boston Parks Department,regular
29859000,massgis:MANAGR_ABR,M035PD,regular
29859000,massgis:MANAGR_TYP,M,regular
29859000,massgis:OS_DEED_BO,0,regular
29859000,massgis:OS_DEED_PA,0,regular
29859000,massgis:OS_ID,35-552,regular
29859000,massgis:OWNER_ABRV,M035,regular
29859000,massgis:OWNER_TYPE,M,regular
29859000,massgis:POLY_ID,552,regular
29859000,massgis:PRIM_PURP,O,regular
29859000,massgis:PUB_ACCESS,Y,regular
29859000,massgis:SITE_NAME,LINWOOD PARK,regular
29859000,massgis:TOWN_ID,35,regular
29859000,name,Linwood Park,regular
29859000,owner,City Of Boston,regular
29859000,ownership,municipal,regular
29859000,protected,perpetuity,regular
29859000,source,MassGIS OpenSpace (http://www.mass.gov/mgis/osp.htm),regular
29859003,access,yes,regular
29859003,area,yes,regular
29859003,leisure,recreation_ground,regular
29859003,massgis:ARTICLE97,0,regular
29859003,massgis:ASSESS_ACR,0.00000000,regular
29859003,massgis:ATT_DATE,1998/06/01,regular
29859003,massgis:DCAM_ID,0,regular
29859003,massgis:DEED_ACRES,0.00000000,regular
29859003,massgis:EOEAINVOLV,0,regular
29859003,massgis:FEESYM,P,regular
29859003,massgis:FEE_OWNER,RADCLIFFE COLLEGE,regular
29859003,massgis:FY_FUNDING,0,regular
29859003,massgis:LEV_PROT,L,regular
29859003,massgis:OS_DEED_BO,0,regular
29859003,massgis:OS_DEED_PA,0,regular
29859003,massgis:OS_ID,49-6638,regular
29859003,massgis:OWNER_TYPE,P,regular
29859003,massgis:POLY_ID,6638,regular
29859003,massgis:PRIM_PURP,R,regular
29859003,massgis:PUB_ACCESS,Y,regular
29859003,massgis:SITE_NAME,RADCLIFFE YARD,regular
29859003,massgis:SOURCE_MAP,ORTHO,regular
29859003,massgis:TOWN_ID,49,regular
29859003,name,Radcliffe Yard,regular
29859003,owner,Radcliffe College,regular
29859003,ownership,private,regular
29859003,protected,limited,regular
29859003,source,MassGIS OpenSpace (http://www.mass.gov/mgis/osp.htm),regular
29859021,access,restricted,regular
29859021,amenity,parking,regular
29859021,area,yes,regular
29859021,massgis:ARTICLE97,0,regular
29859021,massgis:ASSESS_ACR,0.00000000,regular
29859021,massgis:ATT_DATE,1998/06/01,regular
29859021,massgis:DCAM_ID,0,regular
29859021,massgis:DEED_ACRES,0.00000000,regular
29859021,massgis:EOEAINVOLV,0,regular
29859021,massgis:FEESYM,P,regular
29859021,massgis:FEE_OWNER,LESLIE COLLEGE,regular
29859021,massgis:FY_FUNDING,0,regular
29859021,massgis:LEV_PROT,X,regular
29859021,massgis:OS_DEED_BO,0,regular
29859021,massgis:OS_DEED_PA,0,regular
29859021,massgis:OS_ID,49-6615,regular
29859021,massgis:OWNER_TYPE,P,regular
29859021,massgis:POLY_ID,6615,regular
29859021,massgis:PRIM_PURP,R,regular
29859021,massgis:PUB_ACCESS,L,regular
29859021,massgis:SITE_NAME,LESLEY COLLEGE TENNIS COURTS,regular
29859021,massgis:SOURCE_MAP,ORTHO,regular
29859021,massgis:TOWN_ID,49,regular
29859021,owner,Lesley College,regular
29859021,ownership,private,regular
29859021,source,MassGIS OpenSpace (http://www.mass.gov/mgis/osp.htm),regular
29859093,access,yes,regular
29859093,area,yes,regular
29859093,created_by,change_tags.py - massgis area_names 0.1,regular
29859093,leisure,playground,regular
29859093,massgis:ARTICLE97,1,regular
29859093,massgis:ASSESS_ACR,0.00000000,regular
29859093,massgis:ASSESS_LOT,1672,regular
29859093,massgis:ASSESS_MAP,10,regular
29859093,massgis:ATT_DATE,2006/08/02,regular
29859093,massgis:DCAM_ID,0,regular
29859093,massgis:DEED_ACRES,3.28000000,regular
29859093,massgis:EOEAINVOLV,1,regular
29859093,massgis:FEESYM,M,regular
29859093,massgis:FEE_OWNER,City of Boston,regular
29859093,massgis:FY_FUNDING,2006,regular
29859093,massgis:LEV_PROT,P,regular
29859093,massgis:MANAGER,City of Boston Parks Department,regular
29859093,massgis:MANAGR_ABR,M035PD,regular
29859093,massgis:MANAGR_TYP,M,regular
29859093,massgis:OS_DEED_BO,39899,regular
29859093,massgis:OS_DEED_PA,184,regular
29859093,massgis:OS_ID,35-524,regular
29859093,massgis:OWNER_ABRV,M035,regular
29859093,massgis:OWNER_TYPE,M,regular
29859093,massgis:POLY_ID,524,regular
29859093,massgis:PRIM_PURP,R,regular
29859093,massgis:PROJ_ID1,DCS-USH27,regular
29859093,massgis:PUB_ACCESS,Y,regular
29859093,massgis:SITE_NAME,Jefferson Playground,regular
29859093,massgis:SOURCE_MAP,DCS,regular
29859093,massgis:SOURCE_TYP,EOEA,regular
29859093,massgis:TOWN_ID,35,regular
29859093,name,Jefferson Playground,regular
29859093,owner,City Of Boston,regular
29859093,ownership,municipal,regular
29859093,protected,perpetuity,regular
29859093,source,MassGIS OpenSpace (http://www.mass.gov/mgis/osp.htm),regular
29859156,access,yes,regular
29859156,leisure,park,regular
29859156,massgis:ARTICLE97,1,regular
29859156,massgis:ASSESS_ACR,4.54000000,regular
29859156,massgis:ATT_DATE,1998/07/07,regular
29859156,massgis:COMMENTS,ARTICLE 97,regular
29859156,massgis:DCAM_ID,0,regular
29859156,massgis:DEED_ACRES,0.00000000,regular
29859156,massgis:EOEAINVOLV,1,regular
29859156,massgis:FEESYM,M,regular
29859156,massgis:FEE_OWNER,Town of Brookline,regular
29859156,massgis:FY_FUNDING,0,regular
29859156,massgis:GRANTPROG1,DCS-LWCF,regular
29859156,massgis:GRANTTYPE1,F,regular
29859156,massgis:LEV_PROT,P,regular
29859156,massgis:MANAGER,Town of Brookline School Department,regular
29859156,massgis:MANAGR_ABR,M046SD,regular
29859156,massgis:MANAGR_TYP,M,regular
29859156,massgis:OS_DEED_BO,0,regular
29859156,massgis:OS_DEED_PA,0,regular
29859156,massgis:OS_ID,46-3,regular
29859156,massgis:OWNER_ABRV,M046,regular
29859156,massgis:OWNER_TYPE,M,regular
29859156,massgis:POLY_ID,3,regular
29859156,massgis:PRIM_PURP,R,regular
29859156,massgis:PROJ_ID1,DCS-LW022,regular
29859156,massgis:PROJ_ID2,DCS-LW192,regular
29859156,massgis:PUB_ACCESS,Y,regular
29859156,massgis:SITE_NAME,LONGWOOD PLAYGROUND,regular
29859156,massgis:SOURCE_MAP,GIS,regular
29859156,massgis:TOWN_ID,46,regular
29859156,name,Longwood Playground,regular
29859156,owner,Town Of Brookline,regular
29859156,ownership,municipal,regular
29859156,protected,perpetuity,regular
29859156,source,MassGIS OpenSpace (http://www.mass.gov/mgis/osp.htm),regular
29859160,access,yes,regular
29859160,area,yes,regular
29859160,leisure,recreation_ground,regular
29859160,massgis:ARTICLE97,9,regular
29859160,massgis:ASSESS_ACR,0.00000000,regular
29859160,massgis:ATT_DATE,1994/08/03,regular
29859160,massgis:DCAM_ID,0,regular
29859160,massgis:DEED_ACRES,0.00000000,regular
29859160,massgis:EOEAINVOLV,0,regular
29859160,massgis:FEESYM,M,regular
29859160,massgis:FEE_OWNER,City of Boston,regular
29859160,massgis:FY_FUNDING,0,regular
29859160,massgis:LEV_PROT,P,regular
29859160,massgis:MANAGER,City of Boston Parks Department,regular
29859160,massgis:MANAGR_ABR,M035PD,regular
29859160,massgis:MANAGR_TYP,M,regular
29859160,massgis:OS_DEED_BO,0,regular
29859160,massgis:OS_DEED_PA,0,regular
29859160,massgis:OS_ID,35-462,regular
29859160,massgis:OWNER_ABRV,M035,regular
29859160,massgis:OWNER_TYPE,M,regular
29859160,massgis:POLY_ID,462,regular
29859160,massgis:PRIM_PURP,R,regular
29859160,massgis:PUB_ACCESS,Y,regular
29859160,massgis:SITE_NAME,X,regular
29859160,massgis:TOWN_ID,35,regular
29859160,name,Bessie Bames Garden,regular
29859160,owner,City Of Boston,regular
29859160,ownership,municipal,regular
29859160,protected,perpetuity,regular
29859160,source,MassGIS OpenSpace (http://www.mass.gov/mgis/osp.htm),regular
29859190,access,yes,regular
29859190,area,yes,regular
29859190,created_by,polyshp2osm,regular
29859190,leisure,recreation_ground,regular
29859190,massgis:ARTICLE97,9,regular
29859190,massgis:ASSESS_ACR,0.30000000,regular
29859190,massgis:ATT_DATE,1998/07/07,regular
29859190,massgis:COMMENTS,ARTICLE 97,regular
29859190,massgis:DCAM_ID,0,regular
29859190,massgis:DEED_ACRES,0.00000000,regular
29859190,massgis:EOEAINVOLV,0,regular
29859190,massgis:FEESYM,M,regular
29859190,massgis:FEE_OWNER,Town of Brookline,regular
29859190,massgis:FY_FUNDING,0,regular
29859190,massgis:LEV_PROT,P,regular
29859190,massgis:MANAGER,Town of Brookline Parks and Recreation Department,regular
29859190,massgis:MANAGR_ABR,M046PR,regular
29859190,massgis:MANAGR_TYP,M,regular
29859190,massgis:OS_DEED_BO,0,regular
29859190,massgis:OS_DEED_PA,0,regular
29859190,massgis:OS_ID,46-382,regular
29859190,massgis:OWNER_ABRV,M046,regular
